txid,index,status,protocol,payee,lastseen,activeseconds,lastpaidtime,lastpaidblock,IP
eaad1706445e5c14306170c2c5e22e036bb23e5e4e8ddb1a68ee833711e614dc,1,NEW_START_REQUIRED,90024,SYaxpQiHMQcWmQLDQE7GQXEA62K2vtdnfj,1517589251,0,0,0,121.31.103.193:9678
02c976b03cc9fd2397c28001287dc94ea598e962a0d4e39377adebd865217b74,1,NEW_START_REQUIRED,90024,SgAdeuzBWZFwrxkSyuEBuQEAT8JP3KvqGy,1517589255,0,1519011392,328830,180.122.151.106:9678
efe988721f9ee66bb58d07309cc656be3115a68a9511b86595dbe596728e4087,1,NEW_START_REQUIRED,90024,SYirogtuimeCCw6S3tGbgRYjMPdYosKTPY,1517589259,0,0,0,125.78.106.87:9678
51da018d95c0e02d3b47fd849380470304ee1308c891ffd9df49b85950a385b6,0,NEW_START_REQUIRED,90024,Sb9pmEskXmHBrRkwBV7GXBk143uowsMqt3,1517589264,0,1518958607,327846,183.33.192.153:9678
77d537197198ef4d044afa51286dbb2adf3ab6b7d5b92d6c19e851e711f2948f,0,NEW_START_REQUIRED,90024,SjFSnXdp9Jz6aqK6eQMuokgCuj6MBNbKB3,1517589269,0,0,0,114.253.192.14:9678
d3a4a2b97dc97c223cd8fbc88ee1e24c1b5fa768f53699365db06f4aa48e4041,1,NEW_START_REQUIRED,90024,SVzMpM1jHRYxHvPZTWHLz1KMhy2H3oawGD,1517589275,0,1519055109,329600,110.200.155.21:9678
aec4029b6df9cc3938243bf8a7b4f0cddcd6a4ea8b05970b019ba6ab9b4b2abe,1,NEW_START_REQUIRED,90024,SSDFWuzJozZfNei1JDMuTossJZPRSjAuA9,1517589280,0,1519073410,329951,183.30.201.87:9678
316a455d9503c4d50259ac16f02339e4b47b4431123029b5f0d26e67a3d99547,1,NEW_START_REQUIRED,90024,SWotpKKfenosg7sHnxqVm3ZxofJ3LteGo6,1517589285,0,1518970471,328074,120.25.164.134:9678
581d994ae2c97cd92d78a03606bf7000cd07d2a40dc29b0c6cfb11440009a59e,1,NEW_START_REQUIRED,90024,SQ1632pURwwLDa38WauB9w4sWfnprWyg3b,1517589289,0,1518978400,328228,125.126.164.112:9678
672308827637cec47bea11241188cc82c4a1022de4ad786e1df01b3cc918c25c,1,NEW_START_REQUIRED,90024,SUfDVCoJj8yVHooVgHHtAwtDU47W3gx6oy,1519090611,1501317,1519064672,329781,60.214.118.170:9678
faa42083cf43b3123f40d0ef5fe952790b475aa16ab5fe72970796ddedaea327,0,NEW_START_REQUIRED,90024,SZr4JcYJrwqLsDw4BAmbSwmrgySKErbsBy,1519090645,1501347,0,0,119.177.152.153:9678
87c6eb87291d6238873be6c387995d5a4ed6610eb9d9afe43808cbb484a8b84c,1,NEW_START_REQUIRED,90024,SjLXZBDK3DsPmSED8xNvK55Bn4UdVPSdWr,1519090679,1501377,1518955430,327784,110.73.33.181:9678
40ec209ca3ee1ee8e57f353a089df4ef251a254deb3a39f1a183280f8dd938a2,0,NEW_START_REQUIRED,90024,SXA3uxnWaz1afCqazGdweEj8ELnry1krHv,1517589309,0,1518955868,327794,115.203.208.20:9678
e1e157bf9a466062dff521af5c41311c9254a7eed481607483d9cf1c481e3b39,0,NEW_START_REQUIRED,90024,Sj6ReFyNi4EqLChpA1py86tsQzuWXv8DwW,1517589313,0,1518693240,323000,114.239.253.38:9678
b8aaf14f1ddad0bafc56c069d6f4cc9b05250de4a98a13d3fb8a8592b5da5c96,0,NEW_START_REQUIRED,90024,SdSjQCPCpV2V45roJk4jYs7Nc1iVfhQoQa,1517589319,0,1518970708,328078,163.142.32.97:9678
b5825b3200ce98dcffdd9be11c367fedefb01edffd7691dc6007c0e42d9dcd50,1,NEW_START_REQUIRED,90024,STfcru3R81X3N5Ne7fHxhsNQt9WK6raAS3,1517589327,0,1519019907,328977,112.238.70.98:9678
75fcc7250b938a6c9dfbf3200d10b4fa1b8f25de3cd1c33b5988da888e74b113,0,NEW_START_REQUIRED,90024,SYmXyBYm2FKpdLUQJPN4ppfE3xTpLVt6iU,1517589323,0,1519009871,328808,116.28.106.165:9678
f5d685f8d730b36786cf7c4514a8efec284bdbf161fe8dccea9112331a4dde59,1,NEW_START_REQUIRED,90024,ScGqrJTsLqaAaKFbEBzBnoXubdXUxbwM4C,1517589331,0,1518981604,328292,121.31.192.191:9678
eccef95c038f07417ecf25f194139e122972633726c9ffef59f191c427430919,0,NEW_START_REQUIRED,90024,SPXk1sng2ikc5ncTbyRqVSh8VxFhjArzhE,1517589334,0,1518837898,325589,122.235.232.149:9678
41c003d75c3263d213bf42c185debca5a25927c10f39042ef49cb34e7f1c1c5f,1,NEW_START_REQUIRED,90024,SR1EBqmcprEjMCtJWVwP18aGms9faXBnKi,1517589338,0,1519066095,329811,113.243.130.178:9678
d013bc3c754bacded2edc2ebe5b874b04d1d85a93332d22f9e1fa76b3f14caa0,0,NEW_START_REQUIRED,90024,SMJSWbo7rhHW14pX2PQY2azL6wRsbkwPPK,1519090980,1501638,1518948543,327654,111.155.124.84:9678
7bd5507b3932034041029f5a83995da764d9a93a680755791d8de75802e9386e,0,NEW_START_REQUIRED,90024,SfQR8Q4HXUWcTxmNace3tKppNoG9ch6yCH,1519091014,1501667,0,0,218.17.197.114:9678
00a4b50ed2088a9324b75538300338f2abae259406d6fdc95660d862470a5d2b,1,NEW_START_REQUIRED,90024,Sifj57WgBivMWAVaHq3Nhyr8eJvDsv6PgM,1519091047,1501696,0,0,144.255.12.97:9678
030e24022839f8af23564f75b66ac8dd0a8206ae1cbfe974723e2f8841414d8b,1,NEW_START_REQUIRED,90024,SgN5tFHvm6SktMoP7JYFHpeeu8aLyzu9cF,1519091080,1501723,0,0,110.73.10.94:9678
816db72f5dfebfb7c10230b9eee8ae02ebead1bf2602efe1a67dbf3ac74f7e29,0,NEW_START_REQUIRED,90024,SMvQEm6jYsES53xtajUqhXFUSm4GiHg98b,1519091115,1501753,0,0,115.227.131.119:9678
33908e6f19366c0c7c4f18db4863654d3e39a5e5363d321316f4d16914448930,1,NEW_START_REQUIRED,90024,SXok48L54ci9cqLDdXQVik7s2nxNukYkjh,1517589366,0,1518948380,327651,112.114.93.213:9678
fe6abd49e161bab9dd905afcabf6a9b1d5b059f3bd39c063667b46c1fc605044,1,NEW_START_REQUIRED,90024,SXjEoifCHT84T2VNjddzyGuqV39tp7jRMf,1517589370,0,1519050017,329510,106.112.167.150:9678
7ffddb972f0af12b28c64bf1e62fe4f23a7314c5d18a0105e90a69b63826001f,0,NEW_START_REQUIRED,90024,SdvhZsTJp4fPNNW4mTNZ7m7y1Tkb79PHMY,1517589374,0,1518950835,327702,113.106.49.7:9678
6cd03717418da9809d9c9362999dc53f0eb7a058033a6744c0a21b31af759050,0,ENABLED,90024,SVrVexZDsnKWsxZbidZPJJYRMi4DUCxig9,1519145935,195848,0,0,209.250.255.226:9678
37f44af33c89594b22521d4a23dd995951bd5452893c3deb249de998a94f0320,1,ENABLED,90024,SNwViUpnjQ66kU8F4vtSuFZPun9VR1rx26,1519146309,1634697,1519043244,329378,107.191.44.44:9678
524847b42c22b72e88377a4cfa84d5608fe07f52f28eb179423372d7981d235b,1,ENABLED,90024,SYBdVbQ5vzGyyPvBdV6UxLG8zhSU4NwCtb,1519146464,1634798,1519024211,329052,144.217.92.37:9678
e3e72fdb4975ea4edc08edeaa335e096c80594eeba1fc9f534619a63847de27a,1,NEW_START_REQUIRED,90024,SXYpVcDb76peFxUjd5Fa7g21TpLgC1XwXG,1519081711,0,0,0,188.166.21.109:9678
8cba5d8c642f471201bf53ddf0b057715f5209bc68e95a4c9ecbe739a77dc8ef,0,ENABLED,90024,SeyZdfYbHYKuaAknSG4E9LwUAW8ZNbrsQp,1519145947,1632963,1519094564,330298,107.191.52.12:9678
3016cf1bdfdf2db9fa5bb6eb14752178947ef5273cf62123226b9c287460b6b3,1,ENABLED,90024,SZNXhmED5fpmPnfy4cV7V9ceArt54pJBdP,1519146046,355903,0,0,199.247.11.69:9678
32cbad2a0a03ed3c744603fbaa59ce41b6347ac618659d17c27775932d107544,0,ENABLED,90024,ShEdqf7qosmtAW25TF3BKCrGTV8nXYarBS,1519146281,1190153,0,0,45.77.166.77:9678
bbae1a27850b0b613e3234162fd591ad196323ae1063bede1daca51e45c4fcb2,1,ENABLED,90024,Sg7F9szUEpxXncEuYgTYmxCeZkUwTfismK,1519146180,1123158,0,0,108.61.157.213:9678
ed94e0854c4d656a5615ad5e4867368a7fdf929ee88b3b63b0bc44dee7c47d6b,1,EXPIRED,90024,Sg5ph2eFjyMMsA5ZkgtebwgBnWQpEcVuzB,1519139449,0,0,0,209.250.225.211:9678
40f877498052f6df276f203c4ec074e19d60678af782be1c8697650d86ddc76c,0,ENABLED,90024,SNTSXNtNpKNtLzXji6xwkXBXdE3Ekczqx7,1519145919,645308,0,0,69.90.132.209:9678
9cc5f629a39da54abe4399dee70b482daddb230cd48ca267f2974ae609cd3db9,1,ENABLED,90024,SQUs1adJhn6DJcUmn9A31PQu8bQrNc14dk,1519146388,611877,1518695573,323036,45.77.136.255:9678
59037913dabbd7eb657cf754f7d349ec7b77ca4fd4a1210736c999fbbc9327a6,1,ENABLED,90024,Shncu2cNaAzfGJ7J6rU6szQfFkESbRFR4J,1519146320,1627727,1518880042,326339,207.148.12.34:9678
308e7c45d3aac8e57715a63719f1f3385892ed2edbb3f3679bdf164c419ee26d,1,ENABLED,90024,SP2dcvU3HGCWPq62syfgURHWCosdbh1CTE,1519146285,1617274,1518911712,326975,159.65.64.115:9678
c2e905c03ef5100a2cc436150e1dde7c5f0785beca45ed2e53901dac3634783f,0,NEW_START_REQUIRED,90024,SdVR8gMHHbWuXAViesynRkaaDM44pSZj62,1518726912,-35,0,0,45.32.156.134:9678
dbbdc09a61530e54b97473a7b2e7f513a3ae5018fc76a9463d173ddf28bb1fa2,1,ENABLED,90024,SQHE8tDvCvdsnoq7Z5zLPaFoDAG1YJ27WT,1519146198,1625632,1519076961,330028,46.101.210.154:9678
ad7bc37a4cfa7a364a3034cfc82995f73fba8ff90d8cc509019a946f74dc766d,1,ENABLED,90024,SkVZ1PJfAsqsFDAZeTdGi7ZsxxnXWfACGR,1519146105,1625527,1518886578,326460,45.32.235.120:9678
4536a801380487dd3db2ac465c47c76a81a872fc86499157a3fa97f6b9a615ab,0,ENABLED,90024,SZSF9bCvHdPArxHGK1pdHV1wU3kp42uoNP,1519146421,1555499,1519099237,330381,45.63.75.235:9678
19b2bbf2a71ed367e5b898b7e45ddbf5743f24620e75c4e2504609e56634a186,0,NEW_START_REQUIRED,90024,SjE6hTSkVtt6rYctAX6tVEsGTzeMcePoHw,1519108044,0,0,0,45.76.134.143:9678
560907c6fe9fcaa391b8fa136beddb0db508f588f69a2b6ac6b470d7b96b9a7a,1,ENABLED,90024,ShjF1Jq7rkPZDxPP4bDyv39AZq53TFujea,1519145910,665830,0,0,45.76.140.244:9678
f283bf3c68aa1bdc8d9e73ad3c589c2777e9ab595404873a98e175fb0bab4fc1,1,ENABLED,90024,SZCgSDmRysUwDNtXyh73PcWwh6jpDrLMUw,1519146164,1190413,0,0,45.76.226.130:9678
3df40e975722063a2549e5a4077fe2059a48439c19e25854c19f4bc5e46c3761,1,ENABLED,90024,SSDfBNvFPS4W1ZqYFqTYzMyuoE61A4FVCi,1519146045,479913,0,0,45.77.247.20:9678
3b6d26512e19609e5532d5858dec0e159b2a889aef5d9885b3c89ceb4ad3ddf9,0,NEW_START_REQUIRED,90024,SfwpXVXP2p7wSBxZQS7mfPTHCfrvnHE4WR,1518701619,1176844,0,0,207.246.102.176:9678
5b36c3a012514c97ac69010e706baea87da6350fa8f7ce49277b45ff26c1731f,1,ENABLED,90024,SfHC6whZcbcC83a3euLyCytLX9LY9GkSGV,1519146086,1621603,1518811749,325066,108.61.86.37:9678
cb576c768ff1fdd3bed5bf8e053a74fb0275f71f311f23463a3562b3775d2c79,0,NEW_START_REQUIRED,90024,SjrkFb7X2xLR59pNWMPgmuRpajorr5D8xp,1518442884,910961,0,0,159.89.151.54:9678
7016d87ec46d30f041cb6596f0b76f04710c10f4b5c54a578a47435834dac8c2,0,ENABLED,90024,SiabGPWh2FNbDLooLjhnDXpQXuvS5BVqrw,1519145973,665667,0,0,207.148.28.230:9678
90bf698772a350d6421ed32fd1ada2eb1f635f497d099c46de079a5f48aad2ce,1,ENABLED,90024,Sijw4jg4Hm5RNaCfeve3QXBHZpqTRSg4XU,1519146286,414940,0,0,46.101.253.30:9678
3ac1fc3703efe0f0b501f2f7017bad9d0c16bb5603d9c370c0cda40b266044b9,1,ENABLED,90024,STizaBAUFPCMjJUVY9FBXP9kubTeuZeary,1519145898,170958,0,0,45.77.88.73:9678
6ee8c2ab27fe576ffd40f9e080fcbb878275e8ebd1b4e7f9898d243c33ada12e,1,NEW_START_REQUIRED,90024,SSXaU8DMtZvLsvnKJQ2YtQhb6T2QtBdCaa,1518481975,955801,0,0,45.63.67.171:9678
0ca500b5f5d1f767bea45212f09a546dfac92ca4a5883451d1e37762f89e23b6,1,NEW_START_REQUIRED,90024,SajMjNMEFRWMQkUSJb4tNXZ1vUEhHsU8jh,1518303386,777212,0,0,207.148.9.149:9678
5000f9cb749c400c764e2d6349f27b20ed8d8e14d280133c516cf74c080cbb61,1,NEW_START_REQUIRED,90024,SRNQfDhxD4ViFqDkm4bqzjMVQHffuHNtyb,1518349300,823126,0,0,207.148.11.119:9678
eaa368da4eb3b1637c3bfe2c2aa05630103a659d633f5f1387dfffd0cdb19f8d,1,NEW_START_REQUIRED,90024,SaiKun3M9Nbduj9Cz8smGwpR7o3bt3zr8K,1518486531,960357,0,0,45.76.21.129:9678
96eefbddbd9f00c4f243ea41507a09258e211545421ea50d453ed068e4a2b002,1,ENABLED,90024,SUV7ksihooDM2Fi1KzntwVizc8dGCRmour,1519146060,146630,1518860962,326016,188.166.102.192:9678
33f10ab026b719091fa51ccf0919b1f0efaf7e4236f1a6ad391246ab9c8fa15d,0,ENABLED,90024,SjfPs6sfDL1ViNbTfVAMDYZ7cZwquFTrz4,1519146105,146675,0,0,188.166.102.6:9678
67f02328cafc16ec4db3a1ce45cf063c6f9eb5a410a72ba78a8af6b612a54413,1,ENABLED,90024,SQ1bCVyev2aqPd5jwBYn2aPEBe2GHCpsYN,1519146086,146656,1518846931,325802,188.166.103.189:9678
baf93364f584db991b2c2f9d4fc2b0ad722c31cb8265b2ecf838a8125ca74272,0,ENABLED,90024,SchJcUsdYsJuBZfZN1jUB3R5rZjFxQAahq,1519145898,146468,0,0,188.166.103.208:9678
2f37d3d545780b0f0810364f9b6bcced9b78f19543ab8ec898d13c4f3cb1ffc0,0,ENABLED,90024,STD5UTUDadc37GdBtwc8XP1rkwWy5Q5J31,1519145959,146529,0,0,188.166.104.4:9678
0c0b0f5d23488f1ca2e5b77329ae6a59557b83d9faafc2739910c113beadad90,1,ENABLED,90024,ScZwsd83UD77u5ZvRg5PMCRZAGuabZBmde,1519145905,146475,0,0,188.166.101.17:9678
83721bcf46a04f6680123a71759b2ae12c6aa8a3a224c4f9efed37b7f289acee,0,ENABLED,90024,SX9ZemQoiSmpsQVCwKUrCjB36b7EhwuZfw,1519146407,146977,0,0,188.166.104.62:9678
9c0aab910d2008508be981d485b0c487db98889092efd09865b550b6cd6d2ab9,0,ENABLED,90024,ST6GkW7AsmQ2ZsXZnaJYRAFXuhbqebfPBQ,1519145999,146569,0,0,188.166.104.94:9678
842452af4b0fc7bad39485b6c5690e6e6f30cf44e2134c3d4b957e3772b5f2ec,1,ENABLED,90024,SQJmor1GUPPAfqKvfEwkQ8TFpE7zBewVKH,1519146088,146658,0,0,188.166.104.103:9678
66fe8140071ea5fef8bdfb7979634f9ae85718cff9a0cd1da03aced003d854ef,0,ENABLED,90024,SZz877uKbVvNiUmGhzbQaqXzqCvrSwBHxj,1519145992,146562,0,0,188.166.100.37:9678
b9021ad90c2cfb6b08db2e97a2e20c5691b5c5bb89c7f0cfde675def27b6ed4d,1,ENABLED,90024,SYqgkiCkTGym9DzwCLazm2wXPMpx2KnvNE,1519146114,146684,0,0,188.166.108.4:9678
025144db1b0455cd16f73ee384a3865f34f527ed246fca600e3d66165c307d3f,1,ENABLED,90024,SVn7QbULSZGbGQpJm84DsjaXHaBs6fZrE6,1519146217,146787,0,0,188.166.108.139:9678
2e5f6fdb01c01eec6c64bc77a92799a9116574ea96dd58bf0d725ec063b21f8f,1,ENABLED,90024,SWkRUy5TWtN2ZZfZPaSJEziyQp7KHoAHYK,1519146278,146848,0,0,188.166.106.217:9678
8c0df46a183f6880dffdf2b12aeb1e548fb6a4c39a98f8141a5b6f1c64607123,0,ENABLED,90024,SkE9xFEHWNeSjpTZyowtdSx6BRsTojuuFq,1519146052,146622,0,0,188.166.109.8:9678
5b230047f79f517a222745562c7c1b52c9ac9f9d3bafbbbbe606652f478c826e,1,ENABLED,90024,SUtjFSh9JU5wfg2gEPa9SA9SdfK8o6hMpt,1519146077,146647,0,0,188.166.109.46:9678
bf88ea4968737171885f8b4d2287d970e3869d546b43cafbcdfa42c69942ecd0,1,ENABLED,90024,Sb13n9KDM8UsnqcRug5cYsgDmW7GhwuTWj,1519146078,146648,0,0,188.166.108.212:9678
3ac651581216595b602537533f7f841eec9ee2c1f93b9c27e94a13b260f1f044,0,ENABLED,90024,SfVsfkT8iQto37DwWPyLzmbJaQWQTveQfT,1519146457,147027,0,0,188.166.108.235:9678
eccc76b6ada16cbf4ce6e1e4149c9fe6b5ef776c65e067e72d372bd6100b40ed,0,ENABLED,90024,SVW9NwhpsUeqPJqN4ytQVrZkLUYnR4G65a,1519146234,146804,0,0,188.166.109.106:9678
ed1dc35887c29cb1910336f0127c4c99e3c5f1c8a361a9b968ea23447a7e9960,1,ENABLED,90024,SYaduTLadvL4Uasn8LZUntpHyrb3MB2fkY,1519145948,146518,0,0,188.166.109.130:9678
d08c64d86e1db5635b2e82b2ec97cfde6b92d681a33f792ca45f34b00fcf3f7d,0,ENABLED,90024,SU2HnFyLTv22qftGSgZCMizVUV6j3Ktozt,1519146403,146973,1518853218,325921,188.166.110.52:9678
db5a7c073d65bab8ce0cb5d5713553c7b2b76ba48b96183d7cc2625df6554703,0,ENABLED,90024,SXazS1PGEYewrW7MFhoWkdiDYfjrQFwVdk,1519146317,146887,0,0,188.166.110.73:9678
68cda558a23186f3e16cfc4fcc3fe7256dea57060fc60dfb9cd6722d084ab68f,1,ENABLED,90024,SWPW1Vvo8e56SdxAtRAbmFc12X1vYComop,1519146273,146843,0,0,188.166.109.69:9678
b99e0c77374243504b2351ab36a1576f20c1a563b709f310769a37989b4ae5e8,1,ENABLED,90024,SPRGAJGB5v262qjX1gGeF8kBvwMLpzvKTU,1519145895,146465,0,0,188.166.110.96:9678
802bdfec5c8485a2584c5de007db68f3622f305a32308e9899222cc8b11eec40,1,ENABLED,90024,ST9gDdjARGKkTVnpv25bPdZytPugPHrzVy,1519146154,146724,1518707301,323263,188.166.110.100:9678
90c39638beac44afabedf4478c2634e373ada0666d1872108403aa49cc364120,1,ENABLED,90024,SNJdUFPrSDKTQqGvpUe6hAF8QeYVwLFPQg,1519146390,146960,1518848295,325825,188.166.109.194:9678
a30b056d23103be4c3ff76c5111b5a3628853730de621456e8cb911c3f49114f,1,ENABLED,90024,SUKJzsrKtMqmwwcunHeejysMKqbd9B7dCT,1519146035,146605,1518842620,325722,188.166.110.134:9678
28da88ece768e00c758bc51939c39a5d2dfa28bfbedc432ecc568a7371741ecd,0,ENABLED,90024,SPpnp2QgiU3uvffqdEd7iJngVLKrJm2NnN,1519146346,146916,0,0,188.166.110.158:9678
10172e46aad0f4c060a9ac7d5b0129ae26b0fabba086b842ca8b8bb814db2c31,1,ENABLED,90024,Se3cqX6JJVwDLNhEXUCkUDzx2pwukr6wcc,1519146200,146770,0,0,188.166.109.209:9678
26485b7b8a4e8746c0063703e3b6498d5466188329da157fbe03ea8c7b8a3229,0,ENABLED,90024,SfekueUVV6hm9qSDWcoJ9q2HGpdbtprhTT,1519145874,146444,0,0,188.166.110.195:9678
a881b495d736a805612ddeed9bfefaba51339b50913ffe9460ae59b3e2bb54ef,1,ENABLED,90024,SgAuz18MNBc1FaHJTqpv75pq3E57SbJf5n,1519146132,146702,0,0,188.166.110.228:9678
26e995190ece428f6a0c903e92b48a110ec6596a7ff3caa9a9f929cc3d66bdb0,1,ENABLED,90024,SRzBihpYYGceKfz5obNKaMcuxxzNrbFh94,1519146045,146615,0,0,188.166.111.108:9678
6c2158e02a683f99ab87285d406c0c92aafd86bdf5631ad887784e210ab3cb03,0,ENABLED,90024,STxhaRyQcBVEqFEykWzRYwGpBbjoTmupsW,1519146252,146822,0,0,188.166.111.114:9678
a99b9b3765a882833fc23bf3144463b47a8852892d3cb4d014109bf500f6db16,1,ENABLED,90024,ScbzEn7PNxnnTfjJikG2Hbrk5QYBRfcExE,1519145986,146556,0,0,188.166.112.62:9678
1fc1fbf99c459a73edd0346c6904a1ed3fb266e2ee80902afbddf779e0026404,1,ENABLED,90024,SQDtuw6AKYsopzweGxkLKbdxxsFD57bnM3,1519146065,146635,0,0,188.166.111.160:9678
f66e636c85cdccd7c7d09756dcd644b4a70bb609498ba30107bcc18963cbbda4,0,ENABLED,90024,ShAhhvGenRNztjTHnfg5gPJJR3fEaK36in,1519146400,146970,0,0,188.166.111.58:9678
1199ef8c8d0db4e8588845b0a674aa2864de0307dc07a4e99165db2b5ca85c4a,1,ENABLED,90024,SMv8nuY5T8S7HZ8TaYgf9RgZUFwBe67eYq,1519146014,146584,0,0,188.166.108.17:9678
00d689dad2d8fe56f5358fb0a719e438faa15ab61986c99c39b25d7975a55292,0,ENABLED,90024,SWQoMbTxEc7wy3pTG2Ewf4geuRwTxX5j7q,1519146069,146639,0,0,188.166.111.133:9678
6301fcb321a324ea83e9968b3bfa53aecd7a1a910e019749c21f52bb454256f6,0,ENABLED,90024,SiKnfXcW3kdT9BWiUwZbyi1f3nhhpYMaqZ,1519145984,146554,1518839075,325626,188.166.111.213:9678
f8256f9ffe5587e330bfddde2f896dfb7e3f33b598558c07b9893a8a04ba40bb,0,ENABLED,90024,SfqnEQQQ2CHgpXd1zWgkqVePa8EbC4YVG5,1519146289,146859,0,0,188.166.112.58:9678
99ca7840c908cd69a63bf0fc41bb62c4c623c97421951b5a7d44872c23792d78,0,ENABLED,90024,SXJzZDGYNWNsZqbnX8edQSETXG2UDffuSX,1519146015,146585,0,0,188.166.111.85:9678
b157663c7c37f877d1e9e14fb95a99b34c146d26a0fb4d58a33d2244dc7fc692,0,ENABLED,90024,Sheu9CWgV929XUncdSgCip6jNabUjvCH1V,1519146375,146945,0,0,188.166.113.241:9678
804d63f15db4659fc4d4bba9e14f7e84b3330e224f0fcd25387bc81740a9c28f,0,ENABLED,90024,SZ7DcS4jJrGR91djUmruJU2G2jdJpKgF2v,1519145970,146540,0,0,188.166.114.32:9678
20c0c43e82866cb8e05275b20bfb7a806f0039ba009ea58da3a22beb9c9d490f,1,ENABLED,90024,SVBZihCpPubAtyYiD1oWGPJmKrq2VS9MSq,1519146125,146695,0,0,188.166.114.18:9678
2072bfafcfdc2b0e9e39ae321e0915f7f63525c4fec76de5e6abf85f9686c92e,0,ENABLED,90024,SaWp1E86JDz65BVVYHriPWqfcQZz7oM1vc,1519146326,146896,0,0,188.166.114.51:9678
c823a2fce5f5c118922964d2c974c95a04e10381dcc6ca5ddf442c4f82d58142,1,ENABLED,90024,SanRAMo84rCEeFmC8GFemgYKNxj3kfjCzy,1519146402,146972,0,0,188.166.114.24:9678
12c3264dea4e05f7d83c43d3e36674f9dc2d8bac4c784764c29f413dbe486bfe,1,ENABLED,90024,SQtWWPtgRXzENLS3xm98RhGhUrCmeQWQXy,1519146279,146849,0,0,188.166.113.250:9678
14eebe8a5b55944bd07222ee6dffe9df53abf5916b96b5249091499820ba4109,1,ENABLED,90024,SbeMBntPmCnYSN8zoYx8CsVn7jG14C1L84,1519146295,146865,0,0,188.166.113.166:9678
857a5f9c6b1e464fe7d43d46ec69881d3db9db8b880b1f92f0a7c8b5223ad314,0,ENABLED,90024,SikM9iJ4wDY2voeWrhuzikHr8ZURnzSnLv,1519146029,146599,0,0,188.166.114.12:9678
cc5c0d2e87a1d06327f1d7aa220261f49d7515117f7a97df1fc20bf44b05cb32,0,ENABLED,90024,STDzYMSaENvkmc83dDNiYEfgDvwkHboiJn,1519146371,146941,0,0,188.166.114.146:9678
9e417b0f096c55675286ee47b8e7790ebc3a76bc8b43ae0f04a5b62795935e76,0,ENABLED,90024,SV5bAtCHP8kv9KuFgHsRccDzek7cPwxTrP,1519146043,146613,0,0,188.166.113.236:9678
5f994309a7d22ae6a77c95ef2482c647e2af9d367c67bafb0c4b39cb413fd59b,0,ENABLED,90024,SXZnvNujArGAwKZbX3yDwCU95b119JgA2U,1519146377,1581871,1518947306,327624,45.55.203.32:9678
9f8aba1231ae1fddc513b895f04446f8095efe5c06ba27eb4372e86e6c9a4256,1,NEW_START_REQUIRED,90024,Sih1pwg1Mm7x3uMP4S6wxkTsPtPHXwfTH8,1518214114,0,0,0,159.203.96.205:9678
5866a04601ee6cad6574b2154218ac83d027c4f33fb3f97a6f0b8375e9fa7c0e,0,ENABLED,90024,SMZeuhmQQPcToqDaoNC1DzhAnCVrgG8Yhi,1519146411,537042,0,0,159.89.97.128:9678
36e3e4decb98ef6211f699619795cfac11e14baa82a0db7de27f0d1caf8f0e98,0,ENABLED,90024,STLm1FHS1nZ8RzfGgLi9FrdDzJ8V71N3Sg,1519146162,926617,0,0,50.116.26.139:9678
6afed48bcce4dbaf5218e74edd4272819d5c33d23a45e60bd0003d5f2cf6c167,1,ENABLED,90024,Sg5csZXqeJEL2MGgfbSA8LoznQGzSMioJK,1519146236,1616557,1518910800,326956,159.89.195.30:9678
f79ec5516d0da2937a36aa71c836deeb6f629d37e731af979a2788f4d87f851c,1,ENABLED,90024,SRSNRUQmePeo1ngNzTn3gRncXV7KqEKwk6,1519145962,1616713,1518995605,328554,209.250.231.194:9678
8f372484b732bad70619c2e3aadd2c93d3c7385214bbb1c0a5c8873900bbc7ab,0,ENABLED,90024,SYEN766pmtqX7bjwNR5kkdC4JC1pfN9D8p,1519146211,1616216,1518958605,327845,104.238.151.154:9678
a95ed52168d16dc2327d3520dbd1337ce07b7029f2eefafea18a1b5643d37c1e,1,ENABLED,90024,SS3Eud3dff8EbuTwtACwbzdVMpT9guwQSS,1519146233,1616121,1518829831,325419,45.77.211.20:9678
b2acc90255ac6bacdc64d6a53e927a48f6cf76b0cd1d6be833695d25cd4458d3,1,ENABLED,90024,SSXquAHVifcFc74EMVyH2b8WQ8zN3ZNfdk,1519146077,1436201,1519098661,330363,45.77.152.245:9678
c4460dbe3122899dbc2c549f8af7110c447dfcf0c99d8513cc503be53af49fc1,1,ENABLED,90024,SP5mQmBXd26PcjVc9m3NMKrP8zLc7fxdLJ,1519146240,1614105,1518987879,328412,207.148.18.180:9678
d749bc14dde8b7cee44d4f77ac7937b820cbde09a75b461d2bcd923e8dc839a8,0,ENABLED,90024,SR7uws7qcx3zZEuU6iMBiSAp4TgzFzJAcE,1519146305,1535616,0,0,45.76.254.233:9678
4d94855d37aa20c3e8e9b0cc3d34be6e82ff01f1a643547cc58fcf0fb8fbd288,0,NEW_START_REQUIRED,90024,SNDc3EGeM1txqY22iA79V4iwqGZr12FLfh,1518819633,1038163,0,0,198.13.63.112:9678
06418780ecc9773ed6fb44b7f69bdd31e6f13b5c256cb75757184ae05748dc7c,0,NEW_START_REQUIRED,90024,ScZABcXhUmvjXnN87jhwHx8uzLg3CkADgY,1519017269,1483553,0,0,207.148.74.219:9678
